district,variable,n_years,MK_tau,MK_Z,p_value,sen_slope_per_year,sen_slope_per_decade,trend,zone
Gaibandha,tmax,45,0.301010101010101,2.90534896898444,0.003668438435431298,0.0418235104417968,0.418235104417968,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Gaibandha,tmin,45,0.048484848484848485,0.45976902876184733,0.6456820159764443,0.0023906742390012612,0.023906742390012614,no trend,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Gaibandha,humidity,45,0.2828282828282828,2.7292672132884133,0.006347524644867875,0.055975049028089294,0.559750490280893,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Gaibandha,dew_point,45,0.4505050505050505,4.3531322935962145,1.3420610731618154e-05,0.024917987901352086,0.24917987901352084,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Gaibandha,heat_index,45,0.32323232323232326,3.120560003724028,0.0018050751879576943,0.022243964179868608,0.22243964179868608,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Gaibandha,wet_bulb,45,0.42828282828282827,4.137921258856626,3.504665952647201e-05,0.016112189930973703,0.16112189930973703,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Gaibandha,wbgt_shade,45,0.35555555555555557,3.4335942360725196,0.0005956351156302109,0.013228950057473661,0.1322895005747366,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Gazipur,temperature,45,0.4727272727272727,4.568343328335803,4.915943215610952e-06,0.029046409763273807,0.29046409763273806,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Gazipur,tmax,45,0.5696969696969697,5.507446025381278,3.6407698633666996e-08,0.05421912830168364,0.5421912830168364,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Gazipur,tmin,45,0.4161616161616162,4.020533421725942,5.806651020257014e-05,0.02332613311096919,0.2332613311096919,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Gazipur,humidity,45,-0.5616161616161616,-5.429187467294155,5.66111948430148e-08,-0.12781811015265326,-1.2781811015265325,decreasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Gazipur,dew_point,45,0.07676767676767676,0.7336739820667777,0.46314745925028333,0.0033706826551806483,0.033706826551806485,no trend,2. Central Urban Heat Zone (Urban Heat-Island Region)
Gazipur,heat_index,45,0.3656565656565657,3.5314174336814235,0.0004133388817446626,0.03249439410180977,0.3249439410180977,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Gazipur,wet_bulb,45,0.19797979797979798,1.907552353373622,0.05644909835707734,0.0076891632993705515,0.07689163299370552,no trend,2. Central Urban Heat Zone (Urban Heat-Island Region)
Gazipur,wbgt_shade,45,0.3151515151515151,3.042301445636905,0.002347766493300041,0.013926293433316753,0.13926293433316753,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Gopalganj,temperature,45,0.07474747474747474,0.7141093425449969,0.4751595693681754,0.0033069559200362576,0.03306955920036257,no trend,2. Central Urban Heat Zone (Urban Heat-Island Region)
Gopalganj,tmax,45,0.4707070707070707,4.548778688814021,5.395815144471072e-06,0.04942864403134688,0.4942864403134688,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Gopalganj,tmin,45,-0.13737373737373737,-1.3206131677201998,0.18663038001542054,-0.006349818453409775,-0.06349818453409775,no trend,2. Central Urban Heat Zone (Urban Heat-Island Region)
Gopalganj,humidity,45,0.27474747474747474,2.65100865520129,0.008025178484295292,0.09302519605103143,0.9302519605103143,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Gopalganj,dew_point,45,0.44242424242424244,4.274873735509091,1.9124564675454536e-05,0.027869795548486495,0.278697955484865,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Gopalganj,heat_index,45,0.3191919191919192,3.0814307246804664,0.002060084072139201,0.02181374391925627,0.21813743919256268,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Gopalganj,wet_bulb,45,0.4383838383838384,4.23574445646553,2.277957259488872e-05,0.018536891384552615,0.18536891384552615,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Gopalganj,wbgt_shade,45,0.38585858585858585,3.727063828899231,0.00019372341116885572,0.0126349372893374,0.126349372893374,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Habiganj,temperature,45,0.23232323232323232,2.2401512252438947,0.02508110691139831,0.011387715552323714,0.11387715552323714,increasing,5. Haor or Wetland Humid Zone (Haor Basin)
Habiganj,tmax,45,0.5797979797979798,5.605269222990182,2.079315031267015e-08,0.04322289204802042,0.4322289204802042,increasing,5. Haor or Wetland Humid Zone (Haor Basin)
Habiganj,tmin,45,0.09494949494949495,0.9097557377628044,0.36295134216230274,0.004449871930951223,0.04449871930951223,no trend,5. Haor or Wetland Humid Zone (Haor Basin)
Habiganj,humidity,45,0.5838383838383838,5.644398502033743,1.657597348270201e-08,0.09537043610159117,0.9537043610159117,increasing,5. Haor or Wetland Humid Zone (Haor Basin)
Habiganj,dew_point,45,0.604040404040404,5.84004489725155,5.218675713791754e-09,0.03256351183063505,0.3256351183063505,increasing,5. Haor or Wetland Humid Zone (Haor Basin)
Habiganj,heat_index,45,0.39191919191919194,3.7857577474645727,0.00015324090620394415,0.03608118867697264,0.36081188676972636,increasing,5. Haor or Wetland Humid Zone (Haor Basin)
Habiganj,wet_bulb,45,0.5333333333333333,5.155282513989224,2.532488199147309e-07,0.02340144447065313,0.23401444470653132,increasing,5. Haor or Wetland Humid Zone (Haor Basin)
Habiganj,wbgt_shade,45,0.4505050505050505,4.3531322935962145,1.3420610731618154e-05,0.01927659443984539,0.1927659443984539,increasing,5. Haor or Wetland Humid Zone (Haor Basin)
Jamalpur,temperature,43,-0.10077519379844961,-0.9418878459749013,0.3462500633527572,-0.004039009423624644,-0.04039009423624644,no trend,2. Central Urban Heat Zone (Urban Heat-Island Region)
Jamalpur,tmax,43,0.3909191583610188,3.6838280198129474,0.00022975728740259882,0.042513076781472876,0.42513076781472875,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Jamalpur,tmin,43,-0.16057585825027684,-1.507020553559842,0.13180538892839122,-0.009857571443878162,-0.09857571443878163,no trend,2. Central Urban Heat Zone (Urban Heat-Island Region)
Jamalpur,humidity,43,0.4374307862679956,4.123375681267901,3.733600081412547e-05,0.10082191780822036,1.0082191780822036,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Jamalpur,dew_point,43,0.37320044296788485,3.5163812916396315,0.000437472236419989,0.022222222222222143,0.22222222222222143,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Jamalpur,heat_index,43,0.09191583610188261,0.8581644818882433,0.39080164551413854,0.005862760619061129,0.05862760619061129,no trend,2. Central Urban Heat Zone (Urban Heat-Island Region)
Jamalpur,wet_bulb,43,0.2646733111849391,2.4907700815780722,0.012746657575597897,0.011157104697059002,0.11157104697059002,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Jamalpur,wbgt_shade,43,0.1937984496124031,1.820983168884809,0.06860941539611343,0.006820321171598722,0.06820321171598723,no trend,2. Central Urban Heat Zone (Urban Heat-Island Region)
Jessore,temperature,43,0.10077519379844961,0.9418878459749013,0.3462500633527572,0.003835616438355771,0.03835616438355771,no trend,3. Southwest Hot-Dry Zone (Drought or Saline)
Jessore,tmax,43,0.4883720930232558,4.604785024766184,4.128921591517454e-06,0.05881224546464285,0.5881224546464285,increasing,3. Southwest Hot-Dry Zone (Drought or Saline)
Jessore,tmin,43,-0.3532668881506091,-3.328003722444651,0.0008747069768242355,-0.017465966023580796,-0.17465966023580798,decreasing,3. Southwest Hot-Dry Zone (Drought or Saline)
Jessore,humidity,43,0.20487264673311184,1.9256373739931314,0.05414966862882431,0.0678442829503661,0.678442829503661,no trend,3. Southwest Hot-Dry Zone (Drought or Saline)
Jessore,dew_point,43,0.4374307862679956,4.123375681267901,3.733600081412547e-05,0.023175552188088346,0.23175552188088344,increasing,3. Southwest Hot-Dry Zone (Drought or Saline)
Jessore,heat_index,43,0.3377630121816168,3.181487835293,0.001465206760534965,0.020381095136523367,0.20381095136523367,increasing,3. Southwest Hot-Dry Zone (Drought or Saline)
Jessore,wet_bulb,43,0.38205980066445183,3.6001046557262892,0.00031808912635789,0.01469178925227889,0.14691789252278892,increasing,3. Southwest Hot-Dry Zone (Drought or Saline)
Jessore,wbgt_shade,43,0.33554817275747506,3.160556994271335,0.0015746779446965675,0.010254280621706038,0.10254280621706038,increasing,3. Southwest Hot-Dry Zone (Drought or Saline)
Jhalokati,temperature,30,0.3931034482758621,3.0329752705952684,0.0024215544339303285,0.024374038531975624,0.24374038531975623,increasing,4. Coastal Humid Heat Zone (Coastal Belt)
Jhalokati,tmax,30,0.6597701149425287,5.102534867001451,3.3513397701412373e-07,0.10213020487314382,1.0213020487314382,increasing,4. Coastal Humid Heat Zone (Coastal Belt)
Jhalokati,tmin,30,-0.17701149425287357,-1.35591835626612,0.17512514633807807,-0.014589041095889321,-0.1458904109588932,no trend,4. Coastal Humid Heat Zone (Coastal Belt)
Jhalokati,humidity,30,-0.28735632183908044,-2.212287844434196,0.02694678246348925,-0.10881347002062398,-1.0881347002062398,decreasing,4. Coastal Humid Heat Zone (Coastal Belt)
Jhalokati,dew_point,30,0.14942528735632185,1.141825984224101,0.2535263593015791,0.00691682597130481,0.0691682597130481,no trend,4. Coastal Humid Heat Zone (Coastal Belt)
Jhalokati,heat_index,30,0.47586206896551725,3.675252386721325,0.00023761439944935958,0.04654248354724544,0.4654248354724544,increasing,4. Coastal Humid Heat Zone (Coastal Belt)
Jhalokati,wet_bulb,30,0.23218390804597702,1.7841031003501577,0.07440691359805207,0.010300301209442727,0.10300301209442726,no trend,4. Coastal Humid Heat Zone (Coastal Belt)
Jhalokati,wbgt_shade,30,0.28735632183908044,2.212287844434196,0.02694678246348925,0.014899152829332402,0.14899152829332402,increasing,4. Coastal Humid Heat Zone (Coastal Belt)
Jhenaidah,temperature,45,0.25252525252525254,2.435797620461702,0.014858995294660726,0.012471062324944882,0.12471062324944882,increasing,3. Southwest Hot-Dry Zone (Drought or Saline)
Jhenaidah,tmax,45,0.4444444444444444,4.294438375030873,1.7513611840325183e-05,0.04587493004537685,0.4587493004537685,increasing,3. Southwest Hot-Dry Zone (Drought or Saline)
Jhenaidah,tmin,45,0.11313131313131314,1.085837493458831,0.2775508951844028,0.006047366112749565,0.06047366112749565,no trend,3. Southwest Hot-Dry Zone (Drought or Saline)
Jhenaidah,humidity,45,0.3333333333333333,3.2183832013329314,0.0012891546208235738,0.10863666575754513,1.0863666575754514,increasing,3. Southwest Hot-Dry Zone (Drought or Saline)
Jhenaidah,dew_point,45,0.6101010101010101,5.898738815816893,3.662905090351387e-09,0.036863961972324034,0.36863961972324033,increasing,3. Southwest Hot-Dry Zone (Drought or Saline)
Jhenaidah,heat_index,45,0.5070707070707071,4.900942200206075,9.537811682669428e-07,0.038294180214670404,0.38294180214670404,increasing,3. Southwest Hot-Dry Zone (Drought or Saline)
Jhenaidah,wet_bulb,45,0.5474747474747474,5.29223499064169,1.208304909461333e-07,0.023722595257496024,0.23722595257496024,increasing,3. Southwest Hot-Dry Zone (Drought or Saline)
Jhenaidah,wbgt_shade,45,0.4868686868686869,4.705295804988268,2.5349812231567626e-06,0.019986083658039444,0.19986083658039444,increasing,3. Southwest Hot-Dry Zone (Drought or Saline)
Joypurhat,temperature,45,0.17575757575757575,1.692341318634034,0.09058091398813084,0.007874282089605965,0.07874282089605965,no trend,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Joypurhat,tmax,45,0.3333333333333333,3.2183832013329314,0.0012891546208235738,0.05098953208096034,0.5098953208096034,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Joypurhat,tmin,45,-0.00404040404040404,-0.029346959282671108,0.9765878749221901,-0.0003931727890595609,-0.003931727890595609,no trend,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Joypurhat,humidity,45,0.08888888888888889,0.8510618191974622,0.3947350133030303,0.02546238324622165,0.2546238324622165,no trend,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Joypurhat,dew_point,45,0.35353535353535354,3.414029596550739,0.0006400962197103954,0.018792498183386408,0.18792498183386408,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Joypurhat,heat_index,45,0.38585858585858585,3.727063828899231,0.00019372341116885572,0.02782426525769471,0.2782426525769471,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Joypurhat,wet_bulb,45,0.3373737373737374,3.257512480376493,0.0011239331592769464,0.012271967061181784,0.12271967061181784,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Joypurhat,wbgt_shade,45,0.30505050505050507,2.944478248028001,0.0032349968532359163,0.011235246313050968,0.11235246313050967,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Khagrachhari,temperature,25,0.3466666666666667,2.4055617374591063,0.016147623299816338,0.03144924809110353,0.31449248091103527,increasing,6. Hill Tract Zone (Elevated Terrain)
Khagrachhari,tmax,25,0.7,4.881188379892749,1.054484505047526e-06,0.1278620374600273,1.2786203746002731,increasing,6. Hill Tract Zone (Elevated Terrain)
Khagrachhari,tmin,25,-0.20666666666666667,-1.424653067815587,0.1542575118326619,-0.023699606031005516,-0.23699606031005516,no trend,6. Hill Tract Zone (Elevated Terrain)
Khagrachhari,humidity,25,-0.08,-0.5371642714714508,0.5911541483740381,-0.030076991374936076,-0.30076991374936074,no trend,6. Hill Tract Zone (Elevated Terrain)
Khagrachhari,dew_point,25,0.36,2.498981610758489,0.012455077396483105,0.021611462798976966,0.21611462798976966,increasing,6. Hill Tract Zone (Elevated Terrain)
Khagrachhari,heat_index,25,0.3333333333333333,2.3121418641597233,0.020769866768182377,0.051937808617259024,0.5193780861725903,increasing,6. Hill Tract Zone (Elevated Terrain)
Khagrachhari,wet_bulb,25,0.38,2.639111420707563,0.008312365597504368,0.02571774725664936,0.2571774725664936,increasing,6. Hill Tract Zone (Elevated Terrain)
Khagrachhari,wbgt_shade,25,0.36,2.498981610758489,0.012455077396483105,0.02703880322045048,0.2703880322045048,increasing,6. Hill Tract Zone (Elevated Terrain)
Khulna,temperature,43,0.32004429678848284,3.014041107119684,0.002577928740551627,0.014766512770789298,0.14766512770789297,increasing,3. Southwest Hot-Dry Zone (Drought or Saline)
Khulna,tmax,43,0.49280177187153934,4.646646706809513,3.3737422713286946e-06,0.04929680365296818,0.4929680365296818,increasing,3. Southwest Hot-Dry Zone (Drought or Saline)
Khulna,tmin,43,0.1982281284606866,1.8628448509281381,0.06248409775552988,0.010799139577077642,0.10799139577077642,no trend,3. Southwest Hot-Dry Zone (Drought or Saline)
Khulna,humidity,43,0.37320044296788485,3.5163812916396315,0.000437472236419989,0.0989051785097601,0.989051785097601,increasing,3. Southwest Hot-Dry Zone (Drought or Saline)
Khulna,dew_point,43,0.7054263565891473,6.656007444889302,2.8136604157680267e-11,0.04339155582988208,0.4339155582988208,increasing,3. Southwest Hot-Dry Zone (Drought or Saline)
Khulna,heat_index,43,0.4950166112956811,4.667577547831177,3.047717338944267e-06,0.041446731692610275,0.4144673169261027,increasing,3. Southwest Hot-Dry Zone (Drought or Saline)
Khulna,wet_bulb,43,0.6722037652270211,6.342044829564335,2.267352972040726e-10,0.029386447424461393,0.2938644742446139,increasing,3. Southwest Hot-Dry Zone (Drought or Saline)
Khulna,wbgt_shade,43,0.6035437430786268,5.693188757892736,1.2468840626667088e-08,0.023908300324544468,0.23908300324544468,increasing,3. Southwest Hot-Dry Zone (Drought or Saline)
Kishoreganj,temperature,45,0.49696969696969695,4.803119002597171,1.562129793519773e-06,0.033730943054696566,0.33730943054696566,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Kishoreganj,tmax,45,0.6545454545454545,6.329160885296069,2.4649793317621516e-10,0.045482200881633336,0.4548220088163334,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Kishoreganj,tmin,45,0.47878787878787876,4.6270372469011445,3.7093382443398326e-06,0.03026629239395677,0.30266292393956773,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Kishoreganj,humidity,45,-0.3878787878787879,-3.7466284684210116,0.0001792272344829371,-0.10498257346954004,-1.0498257346954003,decreasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Kishoreganj,dew_point,45,0.397979797979798,3.844451666029915,0.00012082229500265385,0.017548397282284654,0.17548397282284656,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Kishoreganj,heat_index,45,0.4888888888888889,4.724860444510049,2.3027343827308755e-06,0.05022456419223596,0.5022456419223597,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Kishoreganj,wet_bulb,45,0.4484848484848485,4.333567654074433,1.4671216640671503e-05,0.01876392465436052,0.1876392465436052,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Kishoreganj,wbgt_shade,45,0.49696969696969695,4.803119002597171,1.562129793519773e-06,0.023774271749376043,0.23774271749376044,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
Kurigram,temperature,45,0.2787878787878788,2.6901379342448517,0.007142249115604793,0.011402443901430538,0.11402443901430538,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Kurigram,tmax,45,0.38181818181818183,3.6879345498556693,0.0002260817816361893,0.05538762109832028,0.5538762109832028,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Kurigram,tmin,45,-0.3595959595959596,-3.472723515116081,0.0005152058105961643,-0.020296745926524834,-0.20296745926524834,decreasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Kurigram,humidity,45,0.48282828282828283,4.666166525944706,3.068710312970069e-06,0.09267673892521577,0.9267673892521577,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Kurigram,dew_point,45,0.6444444444444445,6.231337687687165,4.624689520227321e-10,0.03687191243473716,0.36871912434737164,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Kurigram,heat_index,45,0.4080808080808081,3.942274863638819,8.071240195706153e-05,0.031375358312309996,0.3137535831231,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Kurigram,wet_bulb,45,0.5575757575757576,5.390058188250594,7.04348739333227e-08,0.023790990045508095,0.23790990045508095,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Kurigram,wbgt_shade,45,0.4666666666666667,4.509649409770461,6.493484842717834e-06,0.020365695928543502,0.20365695928543504,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Kushtia,temperature,45,0.2727272727272727,2.6314440156795094,0.008502287394498431,0.013620619150039703,0.13620619150039703,increasing,3. Southwest Hot-Dry Zone (Drought or Saline)
Kushtia,tmax,45,0.4,3.864016305551696,0.000111537771176895,0.045199688561445815,0.45199688561445817,increasing,3. Southwest Hot-Dry Zone (Drought or Saline)
Kushtia,tmin,45,0.17575757575757575,1.692341318634034,0.09058091398813084,0.007568453316584983,0.07568453316584983,no trend,3. Southwest Hot-Dry Zone (Drought or Saline)
Kushtia,humidity,45,0.4707070707070707,4.548778688814021,5.395815144471072e-06,0.1361104884736355,1.361104884736355,increasing,3. Southwest Hot-Dry Zone (Drought or Saline)
Kushtia,dew_point,45,0.6888888888888889,6.661759757166341,2.705680124392984e-11,0.052187372886736666,0.5218737288673667,increasing,3. Southwest Hot-Dry Zone (Drought or Saline)
Kushtia,heat_index,45,0.5353535353535354,5.174847153511005,2.2809763100539726e-07,0.0484700874522238,0.48470087452223803,increasing,3. Southwest Hot-Dry Zone (Drought or Saline)
Kushtia,wet_bulb,45,0.6202020202020202,5.996562013425796,2.015386524334417e-09,0.03180196546307898,0.3180196546307898,increasing,3. Southwest Hot-Dry Zone (Drought or Saline)
Kushtia,wbgt_shade,45,0.5636363636363636,5.4487521068159355,5.0724453082295895e-08,0.026939012644997377,0.2693901264499738,increasing,3. Southwest Hot-Dry Zone (Drought or Saline)
Lakshmipur,temperature,30,0.5586206896551724,4.317529502847382,1.577853235645854e-05,0.0421269359950306,0.42126935995030595,increasing,4. Coastal Humid Heat Zone (Coastal Belt)
Lakshmipur,tmax,30,0.6505747126436782,5.031170742987445,4.874937469256935e-07,0.08984018264840159,0.8984018264840159,increasing,4. Coastal Humid Heat Zone (Coastal Belt)
Lakshmipur,tmin,30,0.296551724137931,2.283651968448202,0.022391992980315134,0.01661798319592672,0.1661798319592672,increasing,4. Coastal Humid Heat Zone (Coastal Belt)
Lakshmipur,humidity,30,-0.296551724137931,-2.283651968448202,0.022391992980315134,-0.10538238870535634,-1.0538238870535634,decreasing,4. Coastal Humid Heat Zone (Coastal Belt)
Lakshmipur,dew_point,30,0.4666666666666667,3.6038882627073185,0.0003134918703513456,0.026774438622461295,0.26774438622461294,increasing,4. Coastal Humid Heat Zone (Coastal Belt)
Lakshmipur,heat_index,30,0.6413793103448275,4.959806618973438,7.056338859889877e-07,0.08096081982634089,0.8096081982634089,increasing,4. Coastal Humid Heat Zone (Coastal Belt)
Lakshmipur,wet_bulb,30,0.5632183908045977,4.353211564854385,1.3415756811685497e-05,0.02839183695805474,0.2839183695805474,increasing,4. Coastal Humid Heat Zone (Coastal Belt)
Lakshmipur,wbgt_shade,30,0.5724137931034483,4.424575688868392,9.66320208783955e-06,0.029630537810438697,0.29630537810438695,increasing,4. Coastal Humid Heat Zone (Coastal Belt)
Lalmonirhat,temperature,45,0.2202020202020202,2.12276338811321,0.033773684248456615,0.008428163607669705,0.08428163607669706,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Lalmonirhat,tmax,45,0.37777777777777777,3.6488052708121077,0.00026346270671462335,0.06187900969868757,0.6187900969868757,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Lalmonirhat,tmin,45,-0.35858585858585856,-3.46310689821412,0.000533976207633291,-0.022436457654260576,-0.22436457654260578,decreasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Lalmonirhat,humidity,45,0.1393939393939394,1.3401778072419805,0.18018754488317246,0.03083605406094009,0.30836054060940093,no trend,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Lalmonirhat,dew_point,45,0.36767676767676766,3.5509820732032042,0.0003837965575845814,0.019338629804234328,0.19338629804234328,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Lalmonirhat,heat_index,45,0.3393939393939394,3.2770771198982738,0.001048877166641482,0.023250614978831435,0.23250614978831435,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Lalmonirhat,wet_bulb,45,0.3151515151515151,3.042301445636905,0.002347766493300041,0.011769909825265608,0.11769909825265608,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Lalmonirhat,wbgt_shade,45,0.2909090909090909,2.807525771375536,0.004992368505160716,0.010992065299054238,0.10992065299054238,increasing,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Madaripur,temperature,45,0.397979797979798,3.844451666029915,0.00012082229500265385,0.02096966818516218,0.20969668185162182,increasing,2. Central Urban Heat Zone (Urban Heat-Island Region)
